id,left,top,right,bottom,fid,ADM_SECT_C,SGG_NM,SGG_OID,COL_ADM_SE,GID,ROAD_BT_me,ROAD_LT_me,BSI_INT_mi,BSI_INT_ma,trafficlig,children,intersecti,SOILSLOPE
21831,1149912.560800000093877,1705098.552000000141561,1150212.560800000093877,1704798.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21832,1149912.560800000093877,1704798.551999999908730,1150212.560800000093877,1704498.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21833,1149912.560800000093877,1704498.552000000141561,1150212.560800000093877,1704198.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21834,1149912.560800000093877,1704198.551999999908730,1150212.560800000093877,1703898.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21835,1149912.560800000093877,1703898.552000000141561,1150212.560800000093877,1703598.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21836,1149912.560800000093877,1703598.551999999908730,1150212.560800000093877,1703298.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21837,1149912.560800000093877,1703298.552000000141561,1150212.560800000093877,1702998.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21838,1149912.560800000093877,1702998.551999999908730,1150212.560800000093877,1702698.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21839,1149912.560800000093877,1702698.552000000141561,1150212.560800000093877,1702398.551999999908730,10,"26710",기장군,"1009","26710","112",3.000000,2835.000000,"21","21",0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21840,1149912.560800000093877,1702398.551999999908730,1150212.560800000093877,1702098.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,15-30%
21841,1149912.560800000093877,1702098.552000000141561,1150212.560800000093877,1701798.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21842,1149912.560800000093877,1701798.551999999908730,1150212.560800000093877,1701498.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21843,1149912.560800000093877,1701498.552000000141561,1150212.560800000093877,1701198.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21844,1149912.560800000093877,1701198.551999999908730,1150212.560800000093877,1700898.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21845,1149912.560800000093877,1700898.552000000141561,1150212.560800000093877,1700598.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21846,1149912.560800000093877,1700598.551999999908730,1150212.560800000093877,1700298.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21847,1149912.560800000093877,1700298.552000000141561,1150212.560800000093877,1699998.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21848,1149912.560800000093877,1699998.551999999908730,1150212.560800000093877,1699698.552000000141561,10,"26710",기장군,"1009","26710","112",50.000000,49606.000000,"2000","2000",0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21849,1149912.560800000093877,1699698.552000000141561,1150212.560800000093877,1699398.551999999908730,10,"26710",기장군,"1009","26710","112",4.285714,217.428571,"17","21",0.000000000000000,0.000000000000000,0.000000000000000,30-60%
21850,1149912.560800000093877,1699398.551999999908730,1150212.560800000093877,1699098.552000000141561,10,"26710",기장군,"1009","26710","112",5.904762,452.095238,"11","23",0.000000000000000,0.000000000000000,0.000000000000000,7-15%
21851,1149912.560800000093877,1699098.552000000141561,1150212.560800000093877,1698798.551999999908730,10,"26710",기장군,"1009","26710","112",8.528375,3354.500000,"19","20",3.000000000000000,1.000000000000000,3.000000000000000,2-7%
21852,1149912.560800000093877,1698798.551999999908730,1150212.560800000093877,1698498.552000000141561,10,"26710",기장군,"1009","26710","112",12.500000,4867.414500,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,"0"
21853,1149912.560800000093877,1698498.552000000141561,1150212.560800000093877,1698198.551999999908730,10,"26710",기장군,"1009","26710","112",8.250000,2001.262250,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,"0"
21854,1149912.560800000093877,1698198.551999999908730,1150212.560800000093877,1697898.552000000141561,10,"26710",기장군,"1009","26710","112",4.142857,726.673500,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,15-30%
21855,1149912.560800000093877,1697898.552000000141561,1150212.560800000093877,1697598.551999999908730,10,"26710",기장군,"1009","26710","112",10.666667,6424.333333,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21856,1149912.560800000093877,1697598.551999999908730,1150212.560800000093877,1697298.552000000141561,10,"26710",기장군,"1009","26710","112",11.666667,6435.985667,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21857,1149912.560800000093877,1697298.552000000141561,1150212.560800000093877,1696998.551999999908730,10,"26710",기장군,"1009","26710","112",11.666667,6435.985667,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21858,1149912.560800000093877,1696998.551999999908730,1150212.560800000093877,1696698.552000000141561,10,"26710",기장군,"1009","26710","112",15.000000,9447.000000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21859,1149912.560800000093877,1696698.552000000141561,1150212.560800000093877,1696398.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21860,1149912.560800000093877,1696398.551999999908730,1150212.560800000093877,1696098.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21861,1149912.560800000093877,1696098.552000000141561,1150212.560800000093877,1695798.551999999908730,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21861,1149912.560800000093877,1696098.552000000141561,1150212.560800000093877,1695798.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21862,1149912.560800000093877,1695798.551999999908730,1150212.560800000093877,1695498.552000000141561,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21862,1149912.560800000093877,1695798.551999999908730,1150212.560800000093877,1695498.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21863,1149912.560800000093877,1695498.552000000141561,1150212.560800000093877,1695198.551999999908730,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21864,1149912.560800000093877,1695198.551999999908730,1150212.560800000093877,1694898.552000000141561,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21865,1149912.560800000093877,1694898.552000000141561,1150212.560800000093877,1694598.551999999908730,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21866,1149912.560800000093877,1694598.551999999908730,1150212.560800000093877,1694298.552000000141561,1,"26350",해운대구,"369","26350","103",7.000000,683.000000,"10","10",0.000000000000000,0.000000000000000,0.000000000000000,30-60%
21867,1149912.560800000093877,1694298.552000000141561,1150212.560800000093877,1693998.551999999908730,1,"26350",해운대구,"369","26350","103",7.181818,978.863636,"0","20",0.000000000000000,1.000000000000000,1.000000000000000,30-60%
21868,1149912.560800000093877,1693998.551999999908730,1150212.560800000093877,1693698.552000000141561,1,"26350",해운대구,"369","26350","103",6.272727,786.939394,"10","6",0.000000000000000,0.000000000000000,1.000000000000000,"0"
21869,1149912.560800000093877,1693698.552000000141561,1150212.560800000093877,1693398.551999999908730,1,"26350",해운대구,"369","26350","103",5.786189,234.189189,"10","6",2.000000000000000,0.000000000000000,2.000000000000000,"0"
21870,1149912.560800000093877,1693398.551999999908730,1150212.560800000093877,1693098.552000000141561,1,"26350",해운대구,"369","26350","103",5.241379,120.706897,"10","6",0.000000000000000,1.000000000000000,0.000000000000000,2-7%
21871,1149912.560800000093877,1693098.552000000141561,1150212.560800000093877,1692798.551999999908730,1,"26350",해운대구,"369","26350","103",4.777778,166.888889,"10","6",0.000000000000000,0.000000000000000,0.000000000000000,15-30%
21872,1149912.560800000093877,1692798.551999999908730,1150212.560800000093877,1692498.552000000141561,1,"26350",해운대구,"369","26350","103",7.000000,553.000000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,15-30%
21873,1149912.560800000093877,1692498.552000000141561,1150212.560800000093877,1692198.551999999908730,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,30-60%
21874,1149912.560800000093877,1692198.551999999908730,1150212.560800000093877,1691898.552000000141561,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21875,1149912.560800000093877,1691898.552000000141561,1150212.560800000093877,1691598.551999999908730,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21876,1149912.560800000093877,1691598.551999999908730,1150212.560800000093877,1691298.552000000141561,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21877,1149912.560800000093877,1691298.552000000141561,1150212.560800000093877,1690998.551999999908730,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21878,1149912.560800000093877,1690998.551999999908730,1150212.560800000093877,1690698.552000000141561,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21879,1149912.560800000093877,1690698.552000000141561,1150212.560800000093877,1690398.551999999908730,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21880,1149912.560800000093877,1690398.551999999908730,1150212.560800000093877,1690098.552000000141561,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21881,1149912.560800000093877,1690098.552000000141561,1150212.560800000093877,1689798.551999999908730,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21882,1149912.560800000093877,1689798.551999999908730,1150212.560800000093877,1689498.552000000141561,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21883,1149912.560800000093877,1689498.552000000141561,1150212.560800000093877,1689198.551999999908730,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21884,1149912.560800000093877,1689198.551999999908730,1150212.560800000093877,1688898.552000000141561,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21885,1149912.560800000093877,1688898.552000000141561,1150212.560800000093877,1688598.551999999908730,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21886,1149912.560800000093877,1688598.551999999908730,1150212.560800000093877,1688298.552000000141561,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21887,1149912.560800000093877,1688298.552000000141561,1150212.560800000093877,1687998.551999999908730,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21888,1149912.560800000093877,1687998.551999999908730,1150212.560800000093877,1687698.552000000141561,1,"26350",해운대구,"369","26350","103",3.000000,671.000000,"10","10",0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21889,1149912.560800000093877,1687698.552000000141561,1150212.560800000093877,1687398.551999999908730,1,"26350",해운대구,"369","26350","103",10.250000,1678.000000,"10","20",0.000000000000000,0.000000000000000,0.000000000000000,60-100%
21890,1149912.560800000093877,1687398.551999999908730,1150212.560800000093877,1687098.552000000141561,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,30-60%
21891,1149912.560800000093877,1687098.552000000141561,1150212.560800000093877,1686798.551999999908730,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,30-60%
21892,1149912.560800000093877,1686798.551999999908730,1150212.560800000093877,1686498.552000000141561,1,"26350",해운대구,"369","26350","103",6.833333,158.833333,"10","20",0.000000000000000,1.000000000000000,0.000000000000000,30-60%
21893,1149912.560800000093877,1686498.552000000141561,1150212.560800000093877,1686198.551999999908730,1,"26350",해운대구,"369","26350","103",25.000000,8413.500000,"20","20",1.000000000000000,0.000000000000000,2.000000000000000,30-60%
21894,1149912.560800000093877,1686198.551999999908730,1150212.560800000093877,1685898.552000000141561,1,"26350",해운대구,"369","26350","103",20.000000,1575.666667,"10","20",3.000000000000000,1.000000000000000,3.000000000000000,"0"
21895,1149912.560800000093877,1685898.552000000141561,1150212.560800000093877,1685598.551999999908730,1,"26350",해운대구,"369","26350","103",17.500000,1207.000000,"20","20",1.000000000000000,0.000000000000000,2.000000000000000,"0"
21896,1149912.560800000093877,1685598.551999999908730,1150212.560800000093877,1685298.552000000141561,1,"26350",해운대구,"369","26350","103",20.000000,1833.000000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,"0"
22007,1150212.560800000093877,1708698.552000000141561,1150512.560800000093877,1708398.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,15-30%
22008,1150212.560800000093877,1708398.551999999908730,1150512.560800000093877,1708098.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22009,1150212.560800000093877,1708098.552000000141561,1150512.560800000093877,1707798.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,30-60%
22010,1150212.560800000093877,1707798.551999999908730,1150512.560800000093877,1707498.552000000141561,10,"26710",기장군,"1009","26710","112",15.666667,6716.000000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,7-15%
22011,1150212.560800000093877,1707498.552000000141561,1150512.560800000093877,1707198.551999999908730,10,"26710",기장군,"1009","26710","112",15.666667,6716.000000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,7-15%
22012,1150212.560800000093877,1707198.551999999908730,1150512.560800000093877,1706898.552000000141561,10,"26710",기장군,"1009","26710","112",5.000000,577.000000,"21","21",0.000000000000000,0.000000000000000,0.000000000000000,30-60%
22013,1150212.560800000093877,1706898.552000000141561,1150512.560800000093877,1706598.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,30-60%
22014,1150212.560800000093877,1706598.551999999908730,1150512.560800000093877,1706298.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,15-30%
22015,1150212.560800000093877,1706298.552000000141561,1150512.560800000093877,1705998.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22016,1150212.560800000093877,1705998.551999999908730,1150512.560800000093877,1705698.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22017,1150212.560800000093877,1705698.552000000141561,1150512.560800000093877,1705398.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22018,1150212.560800000093877,1705398.551999999908730,1150512.560800000093877,1705098.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22019,1150212.560800000093877,1705098.552000000141561,1150512.560800000093877,1704798.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22020,1150212.560800000093877,1704798.551999999908730,1150512.560800000093877,1704498.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22021,1150212.560800000093877,1704498.552000000141561,1150512.560800000093877,1704198.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,30-60%
22022,1150212.560800000093877,1704198.551999999908730,1150512.560800000093877,1703898.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22023,1150212.560800000093877,1703898.552000000141561,1150512.560800000093877,1703598.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22024,1150212.560800000093877,1703598.551999999908730,1150512.560800000093877,1703298.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22025,1150212.560800000093877,1703298.552000000141561,1150512.560800000093877,1702998.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22026,1150212.560800000093877,1702998.551999999908730,1150512.560800000093877,1702698.552000000141561,10,"26710",기장군,"1009","26710","112",3.000000,2835.000000,"21","21",0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22027,1150212.560800000093877,1702698.552000000141561,1150512.560800000093877,1702398.551999999908730,10,"26710",기장군,"1009","26710","112",3.000000,1457.000000,"10","21",0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22028,1150212.560800000093877,1702398.551999999908730,1150512.560800000093877,1702098.552000000141561,10,"26710",기장군,"1009","26710","112",3.000000,2835.000000,"21","21",0.000000000000000,0.000000000000000,0.000000000000000,15-30%
22029,1150212.560800000093877,1702098.552000000141561,1150512.560800000093877,1701798.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22030,1150212.560800000093877,1701798.551999999908730,1150512.560800000093877,1701498.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22031,1150212.560800000093877,1701498.552000000141561,1150512.560800000093877,1701198.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22032,1150212.560800000093877,1701198.551999999908730,1150512.560800000093877,1700898.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22033,1150212.560800000093877,1700898.552000000141561,1150512.560800000093877,1700598.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22034,1150212.560800000093877,1700598.551999999908730,1150512.560800000093877,1700298.552000000141561,10,"26710",기장군,"1009","26710","112",3.000000,605.000000,"21","21",0.000000000000000,0.000000000000000,0.000000000000000,30-60%
22035,1150212.560800000093877,1700298.552000000141561,1150512.560800000093877,1699998.551999999908730,10,"26710",기장군,"1009","26710","112",3.000000,215.000000,"14","21",0.000000000000000,0.000000000000000,0.000000000000000,30-60%
22036,1150212.560800000093877,1699998.551999999908730,1150512.560800000093877,1699698.552000000141561,10,"26710",기장군,"1009","26710","112",30.500000,28100.000000,"20","2000",0.000000000000000,0.000000000000000,0.000000000000000,30-60%
22037,1150212.560800000093877,1699698.552000000141561,1150512.560800000093877,1699398.551999999908730,10,"26710",기장군,"1009","26710","112",12.333333,6337.000000,"20","20",1.000000000000000,0.000000000000000,0.000000000000000,30-60%
22038,1150212.560800000093877,1699398.551999999908730,1150512.560800000093877,1699098.552000000141561,10,"26710",기장군,"1009","26710","112",12.333333,6337.000000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,30-60%
22039,1150212.560800000093877,1699098.552000000141561,1150512.560800000093877,1698798.551999999908730,10,"26710",기장군,"1009","26710","112",8.400000,4799.000000,"11","20",0.000000000000000,0.000000000000000,0.000000000000000,30-60%
22040,1150212.560800000093877,1698798.551999999908730,1150512.560800000093877,1698498.552000000141561,10,"26710",기장군,"1009","26710","112",9.000000,5794.500000,"11","20",1.000000000000000,0.000000000000000,1.000000000000000,"0"
22041,1150212.560800000093877,1698498.552000000141561,1150512.560800000093877,1698198.551999999908730,10,"26710",기장군,"1009","26710","112",20.000000,11600.000000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,"0"
22042,1150212.560800000093877,1698198.551999999908730,1150512.560800000093877,1697898.552000000141561,10,"26710",기장군,"1009","26710","112",10.750000,3259.096750,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22043,1150212.560800000093877,1697898.552000000141561,1150512.560800000093877,1697598.551999999908730,10,"26710",기장군,"1009","26710","112",11.000000,6675.934000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22044,1150212.560800000093877,1697598.551999999908730,1150512.560800000093877,1697298.552000000141561,10,"26710",기장군,"1009","26710","112",3.000000,1133.802000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22045,1150212.560800000093877,1697298.552000000141561,1150512.560800000093877,1696998.551999999908730,10,"26710",기장군,"1009","26710","112",3.000000,1133.802000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22046,1150212.560800000093877,1696998.551999999908730,1150512.560800000093877,1696698.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22047,1150212.560800000093877,1696698.552000000141561,1150512.560800000093877,1696398.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22048,1150212.560800000093877,1696398.551999999908730,1150512.560800000093877,1696098.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22049,1150212.560800000093877,1696098.552000000141561,1150512.560800000093877,1695798.551999999908730,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22050,1150212.560800000093877,1695798.551999999908730,1150512.560800000093877,1695498.552000000141561,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22050,1150212.560800000093877,1695798.551999999908730,1150512.560800000093877,1695498.552000000141561,10,"26710",기장군,"1009","26710","112",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22051,1150212.560800000093877,1695498.552000000141561,1150512.560800000093877,1695198.551999999908730,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22052,1150212.560800000093877,1695198.551999999908730,1150512.560800000093877,1694898.552000000141561,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22053,1150212.560800000093877,1694898.552000000141561,1150512.560800000093877,1694598.551999999908730,1,"26350",해운대구,"369","26350","103",8.000000,506.000000,"10","10",0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22054,1150212.560800000093877,1694598.551999999908730,1150512.560800000093877,1694298.552000000141561,1,"26350",해운대구,"369","26350","103",5.666667,165.000000,"10","10",0.000000000000000,0.000000000000000,0.000000000000000,30-60%
22055,1150212.560800000093877,1694298.552000000141561,1150512.560800000093877,1693998.551999999908730,1,"26350",해운대구,"369","26350","103",5.871879,651.689655,"10","6",3.000000000000000,1.000000000000000,2.000000000000000,30-60%
22056,1150212.560800000093877,1693998.551999999908730,1150512.560800000093877,1693698.552000000141561,1,"26350",해운대구,"369","26350","103",6.454545,161.818182,"20","6",1.000000000000000,0.000000000000000,1.000000000000000,"0"
22057,1150212.560800000093877,1693698.552000000141561,1150512.560800000093877,1693398.551999999908730,1,"26350",해운대구,"369","26350","103",6.750000,761.750000,"20","6",0.000000000000000,0.000000000000000,0.000000000000000,30-60%
22058,1150212.560800000093877,1693398.551999999908730,1150512.560800000093877,1693098.552000000141561,1,"26350",해운대구,"369","26350","103",5.600000,170.200000,"10","7",0.000000000000000,1.000000000000000,0.000000000000000,60-100%
22059,1150212.560800000093877,1693098.552000000141561,1150512.560800000093877,1692798.551999999908730,1,"26350",해운대구,"369","26350","103",5.250000,172.375000,"10","6",1.000000000000000,0.000000000000000,1.000000000000000,60-100%
22060,1150212.560800000093877,1692798.551999999908730,1150512.560800000093877,1692498.552000000141561,1,"26350",해운대구,"369","26350","103",4.000000,169.000000,"10","10",0.000000000000000,0.000000000000000,0.000000000000000,15-30%
22061,1150212.560800000093877,1692498.552000000141561,1150512.560800000093877,1692198.551999999908730,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,15-30%
22062,1150212.560800000093877,1692198.551999999908730,1150512.560800000093877,1691898.552000000141561,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,15-30%
22063,1150212.560800000093877,1691898.552000000141561,1150512.560800000093877,1691598.551999999908730,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22064,1150212.560800000093877,1691598.551999999908730,1150512.560800000093877,1691298.552000000141561,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22065,1150212.560800000093877,1691298.552000000141561,1150512.560800000093877,1690998.551999999908730,1,"26350",해운대구,"369","26350","103",3.000000,6828.000000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22066,1150212.560800000093877,1690998.551999999908730,1150512.560800000093877,1690698.552000000141561,1,"26350",해운대구,"369","26350","103",3.000000,6828.000000,"20","20",0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22067,1150212.560800000093877,1690698.552000000141561,1150512.560800000093877,1690398.551999999908730,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22068,1150212.560800000093877,1690398.551999999908730,1150512.560800000093877,1690098.552000000141561,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22069,1150212.560800000093877,1690098.552000000141561,1150512.560800000093877,1689798.551999999908730,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22070,1150212.560800000093877,1689798.551999999908730,1150512.560800000093877,1689498.552000000141561,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22071,1150212.560800000093877,1689498.552000000141561,1150512.560800000093877,1689198.551999999908730,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22072,1150212.560800000093877,1689198.551999999908730,1150512.560800000093877,1688898.552000000141561,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
22073,1150212.560800000093877,1688898.552000000141561,1150512.560800000093877,1688598.551999999908730,1,"26350",해운대구,"369","26350","103",0.000000,,,,0.000000000000000,0.000000000000000,0.000000000000000,60-100%
