,id,left,top,right,bottom,fid,ADM_SECT_C,SGG_NM,SGG_OID,COL_ADM_SE,GID,도로폭_평균,도로길이_평균,신호등개수,어린이보호구역수,교차로수,경사도,과속방지턱개수,안전센터근처여부,2.5도로폭이하개수,출동취약지수,신호현시지수
7873,23150,1152012.5608,1704198.552,1152312.5608,1703898.552,10,26710,기장군,1009,26710,112,0.33611111666666665,0.008494801512287334,0.06521739130434782,0.0,0.4,0.07,0.1111111111111111,1.0,0.0,-2.7119489177924807,2.6141380387292585
7874,23151,1152012.5608,1703898.552,1152312.5608,1703598.552,10,26710,기장군,1009,26710,112,0.13888888333333332,0.0032124291115311907,0.0,0.0,0.0,0.15,0.0,1.0,0.0,-2.953212419111531,2.046787580888469
7875,23152,1152012.5608,1703598.552,1152312.5608,1703298.552,10,26710,기장군,1009,26710,112,0.18125,0.006512316576086956,0.0,0.0,0.0,0.15,0.0,1.0,0.0,-3.032762316576087,1.967237683423913
7876,23153,1152012.5608,1703298.552,1152312.5608,1702998.552,10,26710,기장군,1009,26710,112,0.23333333333333334,0.010089792060491492,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5699102079395086,6.569910207939508
7877,23154,1152012.5608,1702998.552,1152312.5608,1702698.552,10,26710,기장군,1009,26710,112,0.23333333333333334,0.015238657844990547,0.0,0.25,0.0,1.0,0.0,0.0,0.0,1.9647613421550094,6.964761342155009
7878,23155,1152012.5608,1702698.552,1152312.5608,1702398.552,10,26710,기장군,1009,26710,112,0.23333333333333334,0.015238657844990547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5647613421550095,6.564761342155009
7879,23156,1152012.5608,1702398.552,1152312.5608,1702098.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7880,23157,1152012.5608,1702098.552,1152312.5608,1701798.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7881,23158,1152012.5608,1701798.552,1152312.5608,1701498.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7882,23159,1152012.5608,1701498.552,1152312.5608,1701198.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.6,5.6
7883,23160,1152012.5608,1701198.552,1152312.5608,1700898.552,10,26710,기장군,1009,26710,112,0.058333333333333334,0.0005987925330812854,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.49440120746691874,5.494401207466919
7884,23161,1152012.5608,1700898.552,1152312.5608,1700598.552,10,26710,기장군,1009,26710,112,0.05,0.0010396975425330812,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.04896030245746692,5.048960302457467
7885,23162,1152012.5608,1700598.552,1152312.5608,1700298.552,10,26710,기장군,1009,26710,112,0.05,0.0011413043478260868,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.20885869565217388,5.208858695652174
7886,23163,1152012.5608,1700298.552,1152312.5608,1699998.552,10,26710,기장군,1009,26710,112,0.06666666666666667,0.0003095463137996219,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0796904536862004,6.079690453686201
7887,23164,1152012.5608,1699998.552,1152312.5608,1699698.552,10,26710,기장군,1009,26710,112,0.05,0.0024172849716446124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.9075827150283553,6.907582715028355
7888,23165,1152012.5608,1699698.552,1152312.5608,1699398.552,10,26710,기장군,1009,26710,112,0.3111111166666667,0.04024609719517958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3997538928048203,6.399753892804821
7889,23166,1152012.5608,1699398.552,1152312.5608,1699098.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7890,23167,1152012.5608,1699098.552,1152312.5608,1698798.552,10,26710,기장군,1009,26710,112,0.06666666666666667,0.003608223062381852,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.17639177693761815,5.176391776937618
7891,23168,1152012.5608,1698798.552,1152312.5608,1698498.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.14,5.14
7892,23169,1152012.5608,1698498.552,1152312.5608,1698198.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7893,23170,1152012.5608,1698198.552,1152312.5608,1697898.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7894,23171,1152012.5608,1697898.552,1152312.5608,1697598.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7895,23172,1152012.5608,1697598.552,1152312.5608,1697298.552,10,26710,기장군,1009,26710,112,0.07333333333333333,0.005650756143667297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8623492438563325,6.8623492438563325
7896,23173,1152012.5608,1697298.552,1152312.5608,1696998.552,10,26710,기장군,1009,26710,112,0.10833333333333334,0.013753544423440452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7912464555765595,6.79124645557656
7897,23174,1152012.5608,1696998.552,1152312.5608,1696698.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
7898,23175,1152012.5608,1696698.552,1152312.5608,1696398.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7899,23176,1152012.5608,1696398.552,1152312.5608,1696098.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7900,23177,1152012.5608,1696098.552,1152312.5608,1695798.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7901,23178,1152012.5608,1695798.552,1152312.5608,1695498.552,10,26710,기장군,1009,26710,112,0.2,0.0017438563327032135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6382561436672967,6.638256143667297
7902,23179,1152012.5608,1695498.552,1152312.5608,1695198.552,10,26710,기장군,1009,26710,112,0.18148148333333333,0.0006219806758034026,0.0,0.25,0.0,0.6,0.0,0.0,0.0,1.2727113493241966,6.272711349324196
7903,23180,1152012.5608,1695198.552,1152312.5608,1694898.552,10,26710,기장군,1009,26710,112,0.26999999999999996,0.009446124763705103,0.043478260869565216,0.0,0.4,0.15,0.0,0.0,0.0,0.4115103969754254,5.628901701323252
7904,23181,1152012.5608,1694898.552,1152312.5608,1694598.552,10,26710,기장군,1009,26710,112,0.375,0.020571833648393194,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-0.43557183364839325,4.564428166351607
7905,23182,1152012.5608,1694598.552,1152312.5608,1694298.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
7906,23183,1152012.5608,1694298.552,1152312.5608,1693998.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7907,23184,1152012.5608,1693998.552,1152312.5608,1693698.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7908,23185,1152012.5608,1693698.552,1152312.5608,1693398.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7909,23186,1152012.5608,1693398.552,1152312.5608,1693098.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7910,23187,1152012.5608,1693098.552,1152312.5608,1692798.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7911,23188,1152012.5608,1692798.552,1152312.5608,1692498.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
7912,23189,1152012.5608,1692498.552,1152312.5608,1692198.552,10,26710,기장군,1009,26710,112,0.13333333333333333,0.0065359168241965965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7534640831758035,6.753464083175803
7913,23190,1152012.5608,1692198.552,1152312.5608,1691898.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7914,23191,1152012.5608,1691898.552,1152312.5608,1691598.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7915,23192,1152012.5608,1691598.552,1152312.5608,1691298.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7916,23193,1152012.5608,1691298.552,1152312.5608,1690998.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7917,23194,1152012.5608,1690998.552,1152312.5608,1690698.552,1,26350,해운대구,369,26350,103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7918,23194,1152012.5608,1690998.552,1152312.5608,1690698.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7919,23195,1152012.5608,1690698.552,1152312.5608,1690398.552,1,26350,해운대구,369,26350,103,0.05,0.016134215500945178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8938657844990547,6.893865784499055
7920,23196,1152012.5608,1690398.552,1152312.5608,1690098.552,1,26350,해운대구,369,26350,103,0.05,0.016134215500945178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8938657844990547,6.893865784499055
7921,23197,1152012.5608,1690098.552,1152312.5608,1689798.552,1,26350,해운대구,369,26350,103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7922,23198,1152012.5608,1689798.552,1152312.5608,1689498.552,1,26350,해운대구,369,26350,103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7923,23199,1152012.5608,1689498.552,1152312.5608,1689198.552,1,26350,해운대구,369,26350,103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7924,23200,1152012.5608,1689198.552,1152312.5608,1688898.552,1,26350,해운대구,369,26350,103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7925,23201,1152012.5608,1688898.552,1152312.5608,1688598.552,1,26350,해운대구,369,26350,103,0.5,0.011821833648393194,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.9118218336483932,3.088178166351607
7926,23202,1152012.5608,1688598.552,1152312.5608,1688298.552,1,26350,해운대구,369,26350,103,0.5,0.011821833648393194,0.0,0.25,0.0,1.0,0.05555555555555555,1.0,0.0,-1.456266278092838,3.543733721907162
7927,23203,1152012.5608,1688298.552,1152312.5608,1687998.552,1,26350,해운대구,369,26350,103,0.5,0.008495982986767485,0.021739130434782608,0.0,0.4,0.07,0.0,1.0,0.0,-3.2050177221172023,1.9036779300567117
7928,23204,1152012.5608,1687998.552,1152312.5608,1687698.552,1,26350,해운대구,369,26350,103,0.24480000000000002,0.0026573724007561434,0.0,0.0,0.2,0.0,0.0,1.0,0.0,-3.183297372400756,1.816702627599244
7929,23205,1152012.5608,1687698.552,1152312.5608,1687398.552,1,26350,해운대구,369,26350,103,0.16841388333333332,0.0013147841847826085,0.021739130434782608,0.25,0.4,0.0,0.05555555555555555,1.0,0.0,-2.285425957759662,2.823269694414252
7930,23206,1152012.5608,1687398.552,1152312.5608,1687098.552,1,26350,해운대구,369,26350,103,0.14666666666666667,0.0010655324503780718,0.021739130434782608,0.0,0.2,0.07,0.1111111111111111,1.0,0.0,-2.710476160469702,2.398219491704212
7931,23207,1152012.5608,1687098.552,1152312.5608,1686798.552,1,26350,해운대구,369,26350,103,0.25277778333333334,0.013932734718809072,0.043478260869565216,0.0,0.4,0.07,0.0,1.0,0.0,-2.721976222979679,2.4954150813681473
7932,23208,1152012.5608,1686798.552,1152312.5608,1686498.552,1,26350,해운대구,369,26350,103,0.16939073333333332,0.002603969754253308,0.021739130434782608,0.0,0.4,0.0,0.16666666666666666,1.0,0.0,-2.5773623622180213,2.5313332899558927
7933,23209,1152012.5608,1686498.552,1152312.5608,1686198.552,1,26350,해운대구,369,26350,103,0.13365,0.002356587173913043,0.043478260869565216,0.0,0.4,1.0,0.05555555555555555,1.0,0.024691358024691357,-0.5186861148174988,4.698705189530328
7934,23210,1152012.5608,1686198.552,1152312.5608,1685898.552,1,26350,해운대구,369,26350,103,0.08571428333333334,0.00046752633034026465,0.0,0.0,0.0,0.0,0.05555555555555555,1.0,0.0,-3.0991976807747847,1.9008023192252153
7935,23326,1152312.5608,1707798.552,1152612.5608,1707498.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
7936,23327,1152312.5608,1707498.552,1152612.5608,1707198.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
7937,23328,1152312.5608,1707198.552,1152612.5608,1706898.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
7938,23329,1152312.5608,1706898.552,1152612.5608,1706598.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7939,23330,1152312.5608,1706598.552,1152612.5608,1706298.552,10,26710,기장군,1009,26710,112,0.21666666666666667,0.007353497164461247,0.0,0.0,0.0,1.0,0.05555555555555555,0.0,0.0,1.658202058391094,6.658202058391094
7940,23331,1152312.5608,1706298.552,1152612.5608,1705998.552,10,26710,기장군,1009,26710,112,0.3333333333333333,0.014350189035916823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6143501890359168,4.385649810964083
7941,23332,1152312.5608,1705998.552,1152612.5608,1705698.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
7942,23333,1152312.5608,1705698.552,1152612.5608,1705398.552,10,26710,기장군,1009,26710,112,0.16666666666666666,0.006576086956521739,0.0,0.0,0.0,0.6,0.0,1.0,0.0,-2.106576086956522,2.893423913043478
7943,23334,1152312.5608,1705398.552,1152612.5608,1705098.552,10,26710,기장군,1009,26710,112,0.16666666666666666,0.0007868620037807183,0.0,0.25,0.0,0.3,0.0,1.0,0.0,-2.300786862003781,2.699213137996219
7944,23335,1152312.5608,1705098.552,1152612.5608,1704798.552,10,26710,기장군,1009,26710,112,0.22083333333333333,0.0011684162334593571,0.043478260869565216,0.25,0.2,0.07,0.05555555555555555,1.0,0.0,-2.456156338938773,2.761234965409053
7945,23336,1152312.5608,1704798.552,1152612.5608,1704498.552,10,26710,기장군,1009,26710,112,0.28787878333333333,0.003185700293005671,0.06521739130434782,0.25,0.6000000000000001,0.0,0.0,1.0,0.024691358024691357,-2.149204332622581,3.176882623899158
7946,23337,1152312.5608,1704498.552,1152612.5608,1704198.552,10,26710,기장군,1009,26710,112,0.215,0.0033223232514177693,0.043478260869565216,0.0,0.4,0.0,0.0,1.0,0.024691358024691357,-2.721637406450559,2.4957538978972673
7947,23338,1152312.5608,1704198.552,1152612.5608,1703898.552,10,26710,기장군,1009,26710,112,0.32121211666666666,0.008541201238185255,0.021739130434782608,0.0,0.6000000000000001,0.07,0.0,1.0,0.0,-2.62324475036862,2.485450901805294
7948,23339,1152312.5608,1703898.552,1152612.5608,1703598.552,10,26710,기장군,1009,26710,112,0.2583333333333333,0.008558207308601134,0.043478260869565216,0.0,0.2,0.07,0.0,1.0,0.0,-2.986601685569471,2.2307896187783554
7949,23340,1152312.5608,1703598.552,1152612.5608,1703298.552,10,26710,기장군,1009,26710,112,0.20666666666666667,0.006718809073724007,0.021739130434782608,0.0,0.0,0.15,0.0,1.0,0.0,-3.035240548204159,2.073455103969755
7950,23341,1152312.5608,1703298.552,1152612.5608,1702998.552,10,26710,기장군,1009,26710,112,0.3,0.0004666824196597353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4595333175803402,6.45953331758034
7951,23342,1152312.5608,1702998.552,1152612.5608,1702698.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7952,23343,1152312.5608,1702698.552,1152612.5608,1702398.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7953,23344,1152312.5608,1702398.552,1152612.5608,1702098.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7954,23345,1152312.5608,1702098.552,1152612.5608,1701798.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7955,23346,1152312.5608,1701798.552,1152612.5608,1701498.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7956,23347,1152312.5608,1701498.552,1152612.5608,1701198.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7957,23348,1152312.5608,1701198.552,1152612.5608,1700898.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.6,5.6
7958,23349,1152312.5608,1700898.552,1152612.5608,1700598.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7959,23350,1152312.5608,1700598.552,1152612.5608,1700298.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7960,23351,1152312.5608,1700298.552,1152612.5608,1699998.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7961,23352,1152312.5608,1699998.552,1152612.5608,1699698.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7962,23353,1152312.5608,1699698.552,1152612.5608,1699398.552,10,26710,기장군,1009,26710,112,0.8333333333333334,0.1172164461247637,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3827835538752363,5.382783553875236
7963,23354,1152312.5608,1699398.552,1152612.5608,1699098.552,10,26710,기장군,1009,26710,112,0.32222221666666667,0.03931238185255198,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3806876281474478,6.380687628147448
7964,23355,1152312.5608,1699098.552,1152612.5608,1698798.552,10,26710,기장군,1009,26710,112,0.08888888333333332,0.004484877126654064,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0355151328733458,6.035515132873346
7965,23356,1152312.5608,1698798.552,1152612.5608,1698498.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.3,5.3
7966,23357,1152312.5608,1698498.552,1152612.5608,1698198.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7967,23358,1152312.5608,1698198.552,1152612.5608,1697898.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7968,23359,1152312.5608,1697898.552,1152612.5608,1697598.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7969,23360,1152312.5608,1697598.552,1152612.5608,1697298.552,10,26710,기장군,1009,26710,112,0.05,0.0013421550094517957,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.908657844990548,6.9086578449905485
7970,23361,1152312.5608,1697298.552,1152612.5608,1696998.552,10,26710,기장군,1009,26710,112,0.10833333333333334,0.013753544423440452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7912464555765595,6.79124645557656
7971,23362,1152312.5608,1696998.552,1152612.5608,1696698.552,10,26710,기장군,1009,26710,112,0.11666666666666667,0.01333648393194707,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.9766635160680529,5.976663516068053
7972,23363,1152312.5608,1696698.552,1152612.5608,1696398.552,10,26710,기장군,1009,26710,112,0.18333333333333332,0.025708884688090735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6442911153119093,6.644291115311909
7973,23364,1152312.5608,1696398.552,1152612.5608,1696098.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7974,23365,1152312.5608,1696098.552,1152612.5608,1695798.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7975,23366,1152312.5608,1695798.552,1152612.5608,1695498.552,10,26710,기장군,1009,26710,112,0.17777778333333333,0.026327189666824194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6536728003331758,6.653672800333176
7976,23367,1152312.5608,1695498.552,1152612.5608,1695198.552,10,26710,기장군,1009,26710,112,0.15,0.020174744801512285,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.009825255198487686,5.009825255198487
7977,23368,1152312.5608,1695198.552,1152612.5608,1694898.552,10,26710,기장군,1009,26710,112,0.18000000000000002,0.009375618147448014,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.8666243818525519,5.866624381852552
7978,23369,1152312.5608,1694898.552,1152612.5608,1694598.552,10,26710,기장군,1009,26710,112,0.12037036666666667,0.0010004828284499055,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,-0.1307106210893195,5.086680683258507
7979,23370,1152312.5608,1694598.552,1152612.5608,1694298.552,10,26710,기장군,1009,26710,112,0.14444445,0.001227770952268431,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.03877221904773155,5.038772219047732
7980,23371,1152312.5608,1694298.552,1152612.5608,1693998.552,10,26710,기장군,1009,26710,112,0.23333333333333334,0.0014780245746691871,0.0,0.0,0.0,0.15,0.0,0.0,0.0,-0.12147802457466923,4.878521975425331
7981,23372,1152312.5608,1693998.552,1152612.5608,1693698.552,10,26710,기장군,1009,26710,112,0.23333333333333334,0.0024929111531190925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.577507088846881,6.577507088846881
7982,23373,1152312.5608,1693698.552,1152612.5608,1693398.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7983,23374,1152312.5608,1693398.552,1152612.5608,1693098.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7984,23375,1152312.5608,1693098.552,1152612.5608,1692798.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
7985,23376,1152312.5608,1692798.552,1152612.5608,1692498.552,10,26710,기장군,1009,26710,112,0.13333333333333333,0.01270321361058601,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.947296786389414,5.947296786389414
7986,23377,1152312.5608,1692498.552,1152612.5608,1692198.552,10,26710,기장군,1009,26710,112,0.13333333333333333,0.01270321361058601,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.947296786389414,5.947296786389414
7987,23378,1152312.5608,1692198.552,1152612.5608,1691898.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7988,23379,1152312.5608,1691898.552,1152612.5608,1691598.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7989,23380,1152312.5608,1691598.552,1152612.5608,1691298.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7990,23381,1152312.5608,1691298.552,1152612.5608,1690998.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7991,23382,1152312.5608,1690998.552,1152612.5608,1690698.552,1,26350,해운대구,369,26350,103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7992,23382,1152312.5608,1690998.552,1152612.5608,1690698.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7993,23383,1152312.5608,1690698.552,1152612.5608,1690398.552,1,26350,해운대구,369,26350,103,0.05,0.016134215500945178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8938657844990547,6.893865784499055
7994,23384,1152312.5608,1690398.552,1152612.5608,1690098.552,1,26350,해운대구,369,26350,103,0.05,0.016134215500945178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8938657844990547,6.893865784499055
7995,23385,1152312.5608,1690098.552,1152612.5608,1689798.552,1,26350,해운대구,369,26350,103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7996,23386,1152312.5608,1689798.552,1152612.5608,1689498.552,1,26350,해운대구,369,26350,103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7997,23387,1152312.5608,1689498.552,1152612.5608,1689198.552,1,26350,해운대구,369,26350,103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7998,23388,1152312.5608,1689198.552,1152612.5608,1688898.552,1,26350,해운대구,369,26350,103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
7999,23389,1152312.5608,1688898.552,1152612.5608,1688598.552,1,26350,해운대구,369,26350,103,0.5,0.011821833648393194,0.021739130434782608,0.0,0.0,1.0,0.0,1.0,0.0,-1.8683435727788278,3.240352079395086
8000,23390,1152312.5608,1688598.552,1152612.5608,1688298.552,1,26350,해운대구,369,26350,103,0.25,0.0017273156899810962,0.021739130434782608,0.5,0.2,0.07,0.0,1.0,0.0,-2.208249054820416,2.900446597353498
8001,23391,1152312.5608,1688298.552,1152612.5608,1687998.552,1,26350,해운대구,369,26350,103,0.3611111166666667,0.006075141776937618,0.043478260869565216,0.25,0.4,0.07,0.0,1.0,0.0,-2.509118630037807,2.708272674310019
8002,23392,1152312.5608,1687998.552,1152612.5608,1687698.552,1,26350,해운대구,369,26350,103,0.1888888833333333,0.001354284813327032,0.043478260869565216,0.25,0.2,0.07,0.05555555555555555,1.0,0.0,-2.3988421975186407,2.8185491068291855
8003,23393,1152312.5608,1687698.552,1152612.5608,1687398.552,1,26350,해운대구,369,26350,103,0.18809523333333333,0.0014184445037807181,0.0,0.0,0.2,0.0,0.0,1.0,0.0,-3.079989864503781,1.9200101354962191
8004,23394,1152312.5608,1687398.552,1152612.5608,1687098.552,1,26350,해운대구,369,26350,103,0.21363636666666666,0.004225167554347826,0.0,0.0,0.4,0.0,0.05555555555555555,1.0,0.0,-2.8132150719987923,2.1867849280012077
8005,23395,1152312.5608,1687098.552,1152612.5608,1686798.552,1,26350,해운대구,369,26350,103,0.19444445,0.006746219281663516,0.043478260869565216,0.0,0.2,0.0,0.05555555555555555,1.0,0.0,-2.9542341519869777,2.2631571523608485
